timestamps,TP9,AF7,AF8,TP10,Right AUX
1533058340.782,1112.2342034088408,1538.7613538535893,1209.48867527928,1129.5080268570257,839.9999999999998
1533058340.786,992.861168887406,1546.190693389316,1248.2369334687417,1069.6092101099803,863.6221439999998
1533058340.79,966.6538415123271,1538.7613538535893,1278.6811837226328,1083.868329641825,1007.9999999999998
1533058340.794,1054.0056364423685,1536.2798326562051,1270.377175787062,1052.4935934658567,905.6248319999999
1533058340.7979999,1077.2970632289573,1518.9345577018923,1262.0731678514912,1115.2430658177936,671.9999999999998
1533058340.802,1068.5612874372644,1521.4160788992765,1223.3249096620298,1149.4742991060407,711.3738239999998
1533058340.806,1097.6785524139448,1536.2798326562051,1181.8105382489782,1072.4598657148717,892.4966399999998
1533058340.81,1080.2070008305589,1523.8925254111855,1162.4364091542475,1100.9839462859488,1010.6234879999998
1533058340.814,1001.5909816922104,1509.0236969687817,1145.828393283106,1106.691099003119,787.4979839999999
1533058340.8170002,1013.2426580723935,1496.636389723762,1156.898514442266,1078.1670184320421,923.9999999999998
1533058340.821,1077.2970632289573,1504.070803944964,1170.7404170898183,1115.2430658177936,692.9986559999998
1533058340.825,1080.2070008305589,1518.9345577018923,1151.3662879950873,1149.4742991060407,632.6261759999998
1533058340.829,1088.9427766222518,1521.4160788992765,1109.8519165820362,1135.2093380668089,1065.7489919999998
1533058340.833,1059.8255116455714,1504.070803944964,1076.6358848397533,1072.4598657148717,997.5006719999998
1533058340.8370001,1013.2426580723935,1489.20197550256,1046.1916345858622,1023.9753544021669,619.4979839999999
1533058340.841,1071.471225038866,1504.070803944964,1054.495642521433,1018.2682016849967,687.7463039999998
1533058340.845,1091.8527142238534,1518.9345577018923,1048.9577478094516,1041.0851295389034,1049.9973119999997
1533058340.849,975.38961730402,1491.6784220144689,1010.2094896199899,1052.4935934658567,871.4979839999999
1533058340.853,981.2154554941116,1479.2911147694492,982.5370208544907,1041.0851295389034,627.3738239999998
1533058340.856,1141.3514683855212,1474.333147060156,929.946860017477,1015.4175460801051,627.3738239999998
1533058340.86,1173.3786709638032,1481.767561281358,960.391110271368,1061.0514017879186,616.8744959999998
1533058340.8639998,1024.888371465688,1504.070803944964,1032.3554002031126,1129.5080268570257,889.8731519999998
1533058340.8679998,1024.888371465688,1484.244007793267,982.5370208544907,1026.8260100070586,1112.9986559999998
1533058340.8720002,1004.5068822807006,1459.4693933032277,943.7887626650289,981.1863127918581,1199.6221439999997
1533058340.8760002,899.6894987541617,1442.1241183489149,927.1807467938875,1072.4598657148717,821.6248319999999
1533058340.88,1094.762651825455,1456.9878721058435,929.946860017477,1018.2682016849967,895.1255039999999
1533058340.8839998,1135.5256301954298,1489.20197550256,952.0927706005997,998.3019294359816,1217.9973119999997
1533058340.8879998,946.2723523273396,1486.7255289906511,968.6951182069387,1069.6092101099803,1178.6234879999997
1533058340.8920002,867.6622961758798,1474.333147060156,913.3445124111379,1038.234473934012,1013.2469759999998
1533058340.8960001,931.7167013324436,1464.4222863270454,902.2687229871754,1018.2682016849967,897.7489919999998
1533058340.899,1071.471225038866,1464.4222863270454,935.4847547294582,1063.90205739281,1183.8758399999997
1533058340.9029999,1036.5340848589824,1471.8567005482473,924.4146335702981,1052.4935934658567,1047.3738239999998
1533058340.907,917.1550873506591,1471.8567005482473,907.8066176991566,995.45127383109,839.9999999999998
1533058340.911,853.1006821940953,1476.8146682575402,863.526133062516,964.0765376551216,992.2483199999998
1533058340.915,847.2808069908923,1469.3802540363383,863.526133062516,895.6199125860145,834.7476479999998
1533058340.919,902.5994363557631,1439.6425971515307,929.946860017477,926.994648761983,748.1241599999998
1533058340.9229999,957.9180657206341,1412.3864614641072,976.9991261425095,984.0428099041367,850.4993279999998
1533058340.927,934.6266389340451,1419.8208756853091,982.5370208544907,961.220040542843,850.4993279999998
1533058340.931,789.0462770375314,1424.778843394602,982.5370208544907,915.5861848350296,1005.3765119999998
1533058340.935,789.0462770375314,1422.297322197218,954.8588838241891,924.1439931570914,606.3751679999998
1533058340.939,943.3624147257381,1427.255289906511,979.7652393660989,981.1863127918581,622.1214719999998
1533058340.9420002,899.6894987541617,1419.8208756853091,1018.5134975555605,981.1863127918581,847.8758399999998
1533058340.946,789.0462770375314,1432.213257615804,1010.2094896199899,944.1102654061065,679.8758399999998
1533058340.95,838.5450311991992,1447.0770113727326,982.5370208544907,924.1439931570914,729.7489919999998
1533058340.954,850.1907445924937,1442.1241183489149,982.5370208544907,915.5861848350296,761.2469759999998
1533058340.958,856.0106197956967,1449.5585325701168,974.2330129189199,895.6199125860145,1034.2510079999997
1533058340.9620001,905.5093739573647,1469.3802540363383,1004.677263172811,892.7692569811229,1294.1214719999998
1533058340.966,847.2808069908923,1464.4222863270454,1018.5134975555605,884.2114486590611,905.6248319999999
1533058340.97,818.1635420142118,1454.5114255939345,990.835360525259,889.9127598688442,763.8758399999998
1533058340.974,832.7191930091077,1447.0770113727326,1010.2094896199899,898.4705681909061,1301.9973119999997
1533058340.978,911.3352121474561,1429.7317364184198,1040.6594081386834,844.2789041610309,1257.371136
1533058340.981,931.7167013324436,1439.6425971515307,1082.1737795517345,855.6873680879843,737.6248319999999
1533058340.985,809.4277662225188,1442.1241183489149,1151.3662879950873,924.1439931570914,409.50067199999984
1533058340.9889998,692.9646693026855,1456.9878721058435,1129.226045676767,861.3886792977673,653.6248319999999
1533058340.9929998,759.9290120608508,1456.9878721058435,1112.6180298056256,764.4138151649704,763.8758399999998
1533058340.9970002,823.9834172174147,1452.0349790820258,1151.3662879950873,838.5717514438606,748.1241599999998
1533058341.0010002,864.7463955873897,1476.8146682575402,1192.8806594081384,907.0283765129678,860.9986559999998
1533058341.005,838.5450311991992,1466.8987328389542,1248.2369334687417,889.9127598688442,766.4993279999998
