timestamps,TP9,AF7,AF8,TP10,Right AUX
1533045067.911,1099.6871789902123,858.2559744577677,858.2559744577677,1040.2633916764432,665.816976547246
1533045067.915,1181.8338986335884,829.5386074202105,854.1540935988381,1056.9539064566225,422.578370595227
1533045067.919,1205.6796201182285,859.8977350473516,853.7432333489371,1084.769532283112,645.202676724907
1533045067.9229999,1173.8835158445586,900.9232652767275,856.6150540731938,1109.7996080319542,595.7292014805918
1533045067.927,1139.433666052912,872.6150780790513,858.6668347076687,1118.1448654220437,441.1282852827875
1533045067.931,1123.532900474852,828.3077070805276,859.4868747974506,1104.2399007195122,597.7935866153703
1533045067.934,1176.5318344800853,828.3077070805276,856.6150540731938,1115.3650117658228,719.4107787681336
1533045067.938,1213.6300029072584,870.1541176046956,863.1795758164992,1162.6510060287126,655.5119374593227
1533045067.9420002,1197.7292373291987,914.4614886032192,866.8714366305378,1148.7403449047545,616.3435013029308
1533045067.946,1152.6806861129955,909.9487474943886,857.8459544128767,1115.3650117658228,939.9749214095274
1533045067.95,1144.7357302064154,864.8204962010731,852.5123330092542,1107.0197543757333,865.7668193663008
1533045067.954,1208.3279387537552,862.3586955217073,857.0259143230949,1095.8946433294227,715.2904517915613
1533045067.958,1216.278321542785,820.5122849975394,849.6405122849975,1118.1448654220437,684.3711128812988
1533045067.9620001,1144.7357302064154,830.3586475099925,851.2822728745814,1095.8946433294227,645.202676724907
1533045067.966,1110.2858804147688,911.1796478340715,867.2822968804388,1107.0197543757333,748.2699541901098
1533045067.97,1115.5879445682722,884.1023609760782,861.1277951820244,1090.329239595554,645.202676724907
1533045067.9729998,1171.229770326582,868.9232172650127,854.97413368862,1090.329239595554,709.1057396802103
1533045067.9770002,1248.079852698905,871.7950379892694,857.8459544128767,1162.6510060287126,690.5516033461574
1533045067.981,1248.079852698905,905.4360063855581,866.051396540756,1157.085602294844,775.0689661237998
1533045067.985,1271.925574183545,883.2823208862962,865.6405362908549,1168.2107133411546,750.3301176783959
1533045067.9889998,1271.925574183545,838.1540695929807,868.1023369702208,1179.3358243874652,585.4241623926684
1533045067.9929998,1256.024808605485,880.4105001620395,861.5386554319253,1145.9604912485336,696.7363154575083
1533045067.9970002,1271.925574183545,840.6150300673364,846.7686915607409,1118.1448654220437,570.9945746816803
1533045068.0010002,1279.8759569725748,854.1540935988381,861.9486754768163,1204.371596557734,773.0088026355136
1533045068.005,1322.2707626708013,917.333309327476,869.3332373099037,1279.4675202256867,939.9749214095274
1533045068.0089998,1165.9331330555287,873.8459784187341,852.9231932591553,1093.1147896732018,680.2465642582341
1533045068.0129998,1051.9903091384824,859.8977350473516,848.4104521503247,959.6020642746217,620.4680499259955
1533045068.016,1168.5814516910552,877.9486994826738,854.97413368862,1018.0131695838222,606.0384622150075
1533045068.02,1118.236263203799,893.5387034436402,861.9486754768163,992.9773974135534,420.51820710694085
1533045068.024,1104.9838162612657,863.9996159062812,852.1023129643633,979.0724327110219,414.3334949955899
1533045068.0279999,1155.334431630972,842.6668107018112,846.7686915607409,987.4176901011115,426.6986975717994
1533045068.032,1139.433666052912,880.4105001620395,850.4613925797895,995.7629474912011,488.5415970388165
1533045068.036,1184.4822172691152,849.2304922401066,847.9995919004238,1045.8287954103118,558.6251504589784
1533045068.04,1142.0819846884388,866.4614165856469,852.5123330092542,995.7629474912011,704.9811910571456
1533045068.044,1131.4832832638822,933.7433533782242,859.8977350473516,1009.6679121937326,773.0088026355136
1533045068.0479999,1128.8349646283555,900.1023849819356,858.6668347076687,1034.7036843640012,585.4241623926684
1533045068.052,1078.489776141099,893.5387034436402,846.3586715158499,954.0366605407531,564.8098625703294
1533045068.056,1171.229770326582,886.154141610553,844.717751131276,1020.7930232400431,704.9811910571456
