TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-07-23 16:04:00.135,1.6160489,0.53637874,0.6570234,1.7128804,1.2181052,0.24392726,-0.04961923,1.3809274,1.050398,0.44531688,0.05020653,1.2407535,0.6480883,-0.03968152,-0.2308031,0.91351396,-0.019520815,-0.5556472,-0.68485045,-0.19485502,808.68134,809.0842,812.3077,805.8608,946.8865,-0.0943603515625,-0.00347900390625,0.9852294921875,3.15521240234375,-2.6617431640625,2.97576904296875,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:01.148,1.6167636,0.5814151,0.76038337,1.7083468,1.2061414,0.2477346,0.1274805,1.3617115,1.050398,0.47515398,0.13147447,1.2407535,0.6163689,0.0038603272,-0.13626285,0.8906801,-0.020170366,-0.48436925,-0.6698548,-0.18640256,804.2491,803.8461,802.23444,808.2784,772.01465,-0.0927734375,-5.4931640625E-4,0.98565673828125,2.923431396484375,-2.534637451171875,2.6318359375,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:04:02.152,1.6462971,0.5455617,0.7426572,1.7434902,1.2312458,0.10021571,0.39139098,1.392105,1.0453717,0.33907387,0.3496412,1.2407535,0.60288996,-0.005186015,-0.1597788,0.9150006,-0.007676378,-0.5499025,-0.5520829,-0.16661645,803.0403,807.47253,804.2491,796.1905,863.47986,-0.09918212890625,-0.0079345703125,0.9837646484375,3.050537109375,-2.459869384765625,2.160797119140625,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:03.183,0.15402707,0.50802094,0.51377404,1.1294012,0.0028087797,0.2618952,0.37860072,1.0332023,0.37329295,0.34640044,0.41271034,1.1956604,0.3521525,-0.15499017,-0.18410304,0.48838046,0.09136249,-0.55348706,-0.51022154,0.08452393,808.2784,799.81683,803.0403,800.6227,861.06226,-0.098388671875,-0.0052490234375,0.985595703125,2.669219970703125,-2.7813720703125,2.07855224609375,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:04.186,0.5574731,-0.038379952,0.52055615,0.14614598,0.40405822,0.049037427,0.061101597,0.25270164,0.5624085,0.46033183,0.31504074,0.5487167,0.32183787,-0.19484651,-0.31946576,0.40463802,-0.011419779,-0.48432738,-0.66506654,0.110424094,805.8608,808.68134,804.65204,799.81683,811.9048,-0.09490966796875,-0.0032958984375,0.986572265625,3.4991455078125,-2.444915771484375,2.340240478515625,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:05.201,0.8541444,0.017071318,0.5596567,0.9519148,0.6348232,-0.15418445,0.011091153,0.6437453,0.50214595,0.46033183,0.2541507,0.32311064,0.023762196,-0.2534897,-0.25187182,0.10590641,-0.24954845,-0.5192285,-0.7940051,-0.15115118,725.6777,828.022,779.67035,717.2161,830.0366,-0.0975341796875,-0.00494384765625,0.98321533203125,3.342132568359375,-2.325286865234375,2.58697509765625,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:04:06.205,0.8216898,0.576018,0.31716698,0.90021366,0.51749915,0.18019065,-0.04435975,0.54422957,0.4771883,0.34791428,0.24209714,0.2498903,5.436119E-4,-0.11522108,-0.3509415,0.19244353,-0.32441968,-0.4487893,-0.6362169,-0.10028632,595.12823,825.2015,816.7399,598.3516,718.4249,-0.10150146484375,-0.00225830078125,0.9873046875,2.609405517578125,-2.87109375,2.415008544921875,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:04:07.226,0.8070675,1.1896567,0.57317257,0.8362734,0.4662297,0.39275154,0.10949659,0.51660866,0.4514443,0.33196995,0.22002278,0.20975147,0.007867764,-0.054154787,-0.22780403,0.21218492,-0.3605211,-0.49413884,-0.49555248,-0.096365854,805.05493,794.17584,801.8315,815.12823,759.5238,-0.095458984375,-0.00701904296875,0.9901123046875,3.087921142578125,-2.938385009765625,2.983245849609375,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:08.240,0.4639071,0.9214224,0.4434266,0.5780185,0.626871,0.13528346,-0.09097052,0.10741297,0.55090916,0.16750224,0.047337692,0.67794156,0.26824382,-0.16787128,-0.18956034,0.17449585,0.13104665,-0.2354574,-0.49179295,0.058293067,790.14655,807.8755,802.23444,787.72894,813.1135,-0.0950927734375,-0.0079345703125,0.98797607421875,2.5421142578125,-2.3028564453125,2.325286865234375,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:09.262,0.8525075,0.3256782,0.26614034,0.74073815,0.56610465,-0.28617716,-0.09198118,0.1493541,0.7873024,-0.025939453,-0.084427066,0.7451612,0.27885222,-0.118163675,-0.19674034,0.2969053,-0.040700935,-0.26454693,-0.44578245,0.08040992,777.6557,821.978,805.8608,782.0879,861.06226,-0.09906005859375,-0.00689697265625,0.9864501953125,3.446807861328125,-2.4822998046875,1.98883056640625,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:10.274,0.91428554,0.7125333,0.23606846,1.0024835,0.19239466,-0.22767171,-0.33551398,0.029894397,0.824297,-0.24090645,-0.18411219,1.0181144,0.29108426,-0.085885294,-0.11306539,0.37132984,-0.23174183,-0.2965205,-0.4942153,0.16920187,839.707,822.381,796.5934,841.7216,862.27106,-0.09722900390625,-0.0072021484375,0.98553466796875,2.983245849609375,-2.8411865234375,2.833709716796875,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:04:11.278,0.80253464,0.82758373,0.86106545,0.83170605,0.114663646,-0.18178755,-0.1360827,0.092509486,0.9434311,0.006755905,0.22479154,1.101001,0.37745544,0.01849996,-0.121338464,0.38129926,-0.24377371,-0.3257598,-0.54161084,0.02473785,801.4286,803.44324,804.65204,804.65204,839.707,-0.09564208984375,-0.0089111328125,0.98309326171875,2.265472412109375,-2.489776611328125,2.998199462890625,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:04:12.294,0.621265,0.5490444,0.9302815,0.83170605,-0.07040774,0.22083618,0.27209696,0.092509486,0.9406474,0.34764194,0.33773273,1.101001,0.358306,0.15269661,-0.21964803,0.38129926,-0.24022147,-0.23098564,-0.5046375,0.02473785,874.35895,787.72894,796.1905,869.12085,832.4542,-0.1207275390625,-0.00994873046875,0.982666015625,4.9346923828125,1.9439697265625,2.579498291015625,1,1.0,1.0,1.0,1.0,100.00
2021-07-23 16:04:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:04:13.298,0.621265,0.9848809,0.818682,0.83170605,-0.07040774,0.49748003,0.56546956,0.092509486,0.9406474,0.3541385,0.692721,1.101001,0.358306,0.013815048,-0.13951805,0.38129926,-0.24022147,-0.49128467,-0.49820405,0.02473785,721.2454,792.96704,784.5055,747.4359,722.4542,-0.14312744140625,0.017578125,0.98809814453125,1.1663818359375,-3.745880126953125,5.256195068359375,1,2.0,1.0,1.0,2.0,95.00
2021-07-23 16:04:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:04:14.318,0.621265,1.1076757,0.8596617,0.83170605,-0.07040774,0.5440682,0.6087352,0.092509486,0.9406474,0.56413126,0.50513583,1.101001,0.358306,0.18720661,0.027798247,0.38129926,-0.24022147,-0.104655996,-0.508471,0.02473785,644.2857,789.34064,787.326,667.25275,630.18317,-0.1566162109375,-0.0413818359375,0.96380615234375,-0.418701171875,-0.755157470703125,0.418701171875,1,2.0,1.0,1.0,2.0,95.00
2021-07-23 16:04:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:04:15.332,0.7285093,0.24237508,0.42511922,0.83170605,0.4184693,-0.3499408,0.0061250753,0.092509486,0.45779905,-0.4587443,0.25621083,1.101001,0.24659912,-0.37754792,-0.011832593,0.38129926,0.020449692,-0.8385811,-0.65204626,0.02473785,935.2015,828.4249,816.7399,905.38464,1020.2198,-0.14886474609375,-0.07391357421875,0.9796142578125,-2.1533203125,1.981353759765625,4.239349365234375,1,2.0,1.0,1.0,2.0,95.00
2021-07-23 16:04:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:04:16.334,1.0167358,0.24237508,0.80032635,1.022826,0.4796633,-0.3499408,0.1634245,0.53728557,0.71146935,-0.4587443,0.27331316,0.50848085,0.30134383,-0.37754792,0.029823897,0.24886003,0.037552163,-0.8385811,-0.61977065,0.18664677,731.7216,818.7546,807.0696,755.4945,621.31866,-0.17108154296875,-0.03399658203125,0.9613037109375,5.360870361328125,-1.30096435546875,4.403839111328125,1,1.0,1.0,1.0,1.0,95.00
2021-07-23 16:04:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
