TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-07-14 14:41:38.409,1.3069907,0.678985,0.18968289,0.050308317,0.96975034,0.18257198,-0.045514412,0.45781636,0.75925565,0.16256618,0.18860473,0.30214536,0.58870924,0.44749275,-0.20935355,0.5359647,0.24416037,0.4171456,-0.45565903,0.17074057,832.4542,814.7253,799.011,818.7546,767.98535,0.61004638671875,0.01019287109375,0.828369140625,3.96270751953125,1.09161376953125,3.00567626953125,1,2.0,1.0,1.0,2.0,50.00
2021-07-14 14:41:39.428,1.3069907,0.7614613,0.86621994,0.050308317,0.96975034,0.51931715,0.6872142,0.45781636,0.75925565,0.45124406,0.7193311,0.30214536,0.58870924,0.4017633,0.10711807,0.5359647,0.24416037,0.47839248,-0.24284503,0.17074057,810.293,822.7839,803.44324,778.86444,862.27106,0.38311767578125,-0.02789306640625,0.89447021484375,-5.15899658203125,9.749755859375,-10.699310302734375,1,2.0,1.0,1.0,2.0,50.00
2021-07-14 14:41:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-14 14:41:40.443,1.3069907,0.38230422,0.102928825,0.8923058,0.96975034,0.30832335,0.029604744,0.991493,0.75925565,0.4407358,0.11937378,1.3176347,0.58870924,0.38566196,0.0014294819,0.6242487,0.24416037,0.2968081,-0.32372633,0.30194685,778.46155,801.02563,796.5934,788.5348,870.7326,0.32452392578125,0.003173828125,0.9681396484375,-3.4393310546875,-12.4713134765625,-1.831817626953125,1,1.0,1.0,1.0,1.0,50.00
2021-07-14 14:41:41.468,1.1939778,0.45496362,-0.06653549,0.92207813,1.1466919,0.12950121,-0.10519623,1.0040478,1.2243174,0.40541044,0.07978594,1.3225138,0.6824587,0.30967784,-0.13293675,0.6204658,0.22398733,0.21842395,-0.40508533,0.1459047,818.7546,816.337,809.0842,798.60803,934.3956,0.332275390625,-0.02386474609375,0.92266845703125,3.2000732421875,-0.710296630859375,2.3626708984375,1,1.0,1.0,1.0,1.0,50.00
2021-07-14 14:41:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-14 14:41:42.486,0.6206114,0.83566993,0.775369,0.82795614,0.36293745,0.5113564,0.5968968,0.4901234,0.24348995,0.4825221,0.4931605,0.33809888,0.3642419,0.2943276,-0.1935687,0.184239,-0.11895861,0.37171555,-0.4033586,-0.03690312,773.6264,797.8022,802.23444,808.2784,784.90845,0.37872314453125,9.765625E-4,0.968017578125,5.86181640625,-3.09539794921875,4.20196533203125,1,1.0,1.0,1.0,1.0,50.00
2021-07-14 14:41:43.500,1.4994465,0.91245294,0.7493355,0.81096715,0.9960209,0.55108917,0.503666,0.4130379,0.9644319,0.56006116,0.50341445,0.17246765,0.6418206,0.46952227,-0.07123184,0.2171933,0.5521517,0.43077326,-0.47769716,-0.08790478,820.7692,796.5934,806.6667,792.96704,756.30035,0.371826171875,-0.01324462890625,0.901611328125,1.9439697265625,-1.854248046875,1.614990234375,1,1.0,1.0,1.0,1.0,50.00
2021-07-14 14:41:44.506,1.0591395,0.38049725,-0.13822712,0.26048115,0.53798205,0.025939303,-0.24417292,0.20745194,0.97710073,0.34453997,-0.051544204,0.3398865,0.2829227,0.38252178,-0.20494607,0.033480268,0.26572978,0.37477875,-0.42719266,-0.16846995,791.3553,813.91943,798.20514,808.2784,780.07324,0.41796875,-0.0179443359375,0.947021484375,2.729034423828125,-6.482391357421875,2.968292236328125,1,1.0,1.0,1.0,1.0,50.00
2021-07-14 14:41:45.527,0.30739087,-0.22289646,-0.04097974,0.53835964,0.04837138,-0.009883132,-0.5393448,0.08195392,0.2690863,-0.019048566,-0.20072299,0.627878,0.26399788,0.28551188,-0.143846,0.24861135,-0.104438186,0.36810625,-0.43476704,-0.22290671,817.9487,811.50183,807.47253,801.4286,815.9341,0.39593505859375,-0.0015869140625,0.95538330078125,3.581390380859375,0.710296630859375,2.82623291015625,1,1.0,1.0,1.0,1.0,50.00
