TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-07-23 16:55:14.648,0.41488543,0.08498785,0.21267685,0.76932883,0.4892689,-0.011770674,-0.022104286,0.5179693,0.61264294,0.26815826,0.17983027,0.66429955,0.14898932,-0.081492685,-0.13840325,0.45936057,-0.019536354,-0.53956085,-0.22675616,0.14089388,730.9158,780.07324,777.6557,699.89014,657.5824,0.29864501953125,-0.02142333984375,0.95770263671875,2.444915771484375,-2.893524169921875,2.4822998046875,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:15.668,-0.1527448,0.15450282,0.45370004,0.5887936,0.32594648,0.47250542,0.35953894,0.29852873,0.1065239,0.4736605,0.4115428,0.26688582,0.14500889,-0.053377915,-0.08280299,0.2770417,-0.23257574,-0.5644467,-0.24853614,-0.020565633,936.8132,830.84247,830.4396,971.8681,902.1612,0.2950439453125,-0.0321044921875,0.95086669921875,2.549591064453125,-2.76641845703125,2.325286865234375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:16.689,0.61694056,-0.29565278,0.11035933,0.54020745,0.35574073,-0.040631313,-0.16108502,0.51558644,0.31462634,0.28046197,0.11405758,0.49960643,0.038577996,-0.1289636,-0.13478309,0.24742228,0.080716774,-0.498309,-0.2985282,-0.029593896,1005.31134,824.7985,819.15753,1039.5604,1106.8499,0.2891845703125,-0.021728515625,0.96209716796875,1.79443359375,-2.64678955078125,1.248626708984375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:17.692,0.5049278,-0.5468263,-0.12271836,0.2528214,0.34828377,-0.44024795,-0.09757882,0.41058862,0.4312465,-0.14714904,0.15293744,0.33793867,0.09724923,-0.23686771,-0.119851835,0.12171053,0.11263792,-0.4570557,-0.42011005,0.018228559,690.6227,795.78754,805.05493,668.0586,600.7692,0.300048828125,-0.02972412109375,0.96441650390625,2.833709716796875,-2.94586181640625,2.34771728515625,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:18.698,0.32563427,-0.14850965,-0.065060414,0.37528345,0.34375897,-0.40553343,-0.026754227,0.58113,0.45536056,-0.11532111,0.015381806,0.4951816,0.13742444,-0.27665457,-0.24218921,0.13316803,0.16893262,-0.5039047,-0.5443694,0.17961603,871.53845,800.6227,797.3993,869.12085,1023.44324,0.3006591796875,-0.03460693359375,0.95611572265625,2.7215576171875,-3.132781982421875,2.1533203125,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:19.729,0.45435375,-0.12836412,-0.05227157,0.5009865,0.42144573,-0.31138018,-0.12727475,0.6221089,0.42605534,-0.20954722,-0.018854832,0.48644343,0.0983493,-0.371093,-0.19617464,0.088422514,0.10394907,-0.47957948,-0.5210797,0.14544669,643.47986,783.2967,777.6557,610.4396,672.49084,0.298583984375,-0.021484375,0.96234130859375,2.94586181640625,-2.04864501953125,2.55706787109375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:20.734,0.28053716,-0.3570047,-0.18641554,0.17774485,0.29226443,-0.39502603,-0.12257665,0.41707608,0.3366491,-0.24186759,-0.0019874421,0.4673606,0.26627007,-0.18415807,-0.21200696,0.14822428,0.017995209,-0.53768796,-0.4939783,0.05371291,975.4945,828.8278,829.2308,1003.2967,951.31866,0.2979736328125,-0.03662109375,0.955078125,2.6019287109375,-2.983245849609375,3.581390380859375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:21.756,-0.41118488,0.014924554,0.5196911,-0.57524246,0.07252503,0.030002419,0.23999155,0.28555843,0.23809882,0.36820415,0.47803906,0.3342384,0.2376108,0.0058023655,-0.14164759,0.15943263,-0.10275156,-0.504531,-0.66597325,-0.07475744,922.71063,810.696,808.2784,934.7985,955.34796,0.2918701171875,-0.03936767578125,0.9534912109375,2.459869384765625,-2.250518798828125,2.31781005859375,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 16:55:22.770,0.49046582,-0.12758254,0.36453682,0.28964144,0.13964728,-0.2388546,0.05533456,0.38829,0.15614341,0.35301164,0.43608135,0.19991033,0.22582181,-0.048892237,-0.27296656,0.05143557,-0.11216732,-0.4166686,-0.45944202,-0.115358666,717.2161,803.0403,801.4286,704.7253,557.25275,0.29547119140625,-0.02978515625,0.96173095703125,2.968292236328125,-2.534637451171875,3.028106689453125,1,1.0,1.0,1.0,1.0,80.00
2021-07-23 16:55:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
