TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-07-23 17:20:39.875,0.7953558,-0.13595136,-0.3674397,-0.18129721,0.38839707,0.007946182,-0.32175726,0.19959824,0.67788225,0.19690497,0.015776703,0.41237053,1.0400062,1.2628033,0.39572075,0.72793865,0.9189739,1.3422867,0.39692032,0.6038472,1284.1392,836.08057,805.4579,812.3077,818.7546,-0.78680419921875,-0.5,0.2083740234375,2.82623291015625,-3.028106689453125,2.40753173828125,1,1.0,1.0,1.0,1.0,70.00
2021-07-23 17:20:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 17:20:40.880,0.7953558,-0.13595136,0.72525775,0.58180755,0.38839707,0.007946182,0.60614884,0.9893729,0.67788225,0.19690497,0.7817527,1.0454516,1.0400062,1.2628033,0.71233374,0.4969784,0.9189739,1.3422867,0.6244263,0.28750697,483.51648,784.10254,819.5604,809.4872,767.5824,-0.78863525390625,-0.49859619140625,0.203857421875,3.072967529296875,-2.73651123046875,2.370147705078125,1,1.0,1.0,1.0,1.0,70.00
2021-07-23 17:20:41.890,0.7757779,0.4662446,0.6963662,0.7795036,0.76685137,0.25508228,0.5421081,0.8451963,0.90742415,0.7832116,0.8935582,1.0913743,0.9813985,1.2921437,0.68938357,0.7230986,1.0752735,1.2966611,0.67378676,0.5752054,1054.8718,827.619,804.65204,782.49084,863.47986,-0.78802490234375,-0.49774169921875,0.2037353515625,2.968292236328125,-2.594451904296875,2.28790283203125,1,1.0,1.0,1.0,1.0,70.00
2021-07-23 17:20:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 17:20:42.899,0.74638116,0.45942083,0.8379733,0.99722445,0.70327085,0.38105664,0.3801453,1.0222855,0.9205507,0.7718507,0.7042819,1.0180848,0.95492876,1.3368769,0.57381564,0.84262365,1.0842941,1.3787429,0.6224258,0.87444293,540.7326,822.7839,808.68134,802.23444,848.1685,-0.7913818359375,-0.494384765625,0.20855712890625,2.8411865234375,-3.33465576171875,2.190704345703125,1,1.0,1.0,1.0,1.0,70.00
2021-07-23 17:20:43.918,0.03145394,-0.28682616,0.46683052,0.92336494,0.011191484,0.14924638,-0.017579393,0.99105597,0.6502489,0.3087084,0.41742975,0.9905672,1.0875232,1.5710663,0.4824674,0.8328348,0.72699803,1.4906368,0.38029253,0.8876466,1158.022,823.9927,817.5458,824.3956,790.9524,-0.78875732421875,-0.4942626953125,0.2093505859375,3.072967529296875,-2.94586181640625,2.67669677734375,1,1.0,1.0,1.0,1.0,70.00
2021-07-23 17:20:44.924,0.48673514,-0.30867487,-0.2223691,0.19578762,0.29216716,-0.06788624,-0.12132269,0.3581267,0.805666,0.7885224,0.11125538,0.799984,0.9264184,1.5697862,0.645283,0.73659205,0.76962173,1.4199787,0.30486134,0.32494098,399.70697,844.1392,790.54944,777.6557,724.87177,-0.7852783203125,-0.4954833984375,0.21282958984375,2.75146484375,-2.504730224609375,2.549591064453125,1,1.0,1.0,1.0,1.0,70.00
2021-07-23 17:20:45.931,0.93041825,-0.28861737,-0.08859909,0.08407321,0.30847457,-0.07996097,-0.18728535,0.33760965,0.9629152,0.73154444,0.19306462,0.730346,0.852541,1.6159984,0.45624188,0.61876297,0.85382116,1.24303,0.19532762,0.3981137,352.96704,819.5604,837.28937,689.81683,815.5311,-0.7880859375,-0.49847412109375,0.21136474609375,2.85614013671875,-2.205657958984375,2.415008544921875,1,1.0,1.0,1.0,1.0,70.00
2021-07-23 17:20:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-07-23 17:20:46.950,0.998087,-0.28174207,0.14454198,-0.45391998,0.3435514,-0.02312503,-0.10222087,0.24786375,0.89172614,0.35668358,0.16206205,0.53969985,0.8366026,1.6349313,0.41776046,0.562749,0.8468381,1.2056162,0.03099832,0.3629431,990.80585,814.3223,803.0403,823.9927,811.0989,-0.79296875,-0.48907470703125,0.20989990234375,2.88604736328125,-2.58697509765625,2.519683837890625,1,1.0,1.0,1.0,1.0,70.00
2021-07-23 17:20:47.972,0.9843237,0.29995477,0.5713543,-0.49687627,0.37990814,0.3074002,0.2299189,0.17121257,0.7400143,0.71242493,0.03598513,0.4320189,0.77712435,1.2929658,0.35936534,0.5395246,0.8289663,1.0502664,-0.026497355,0.37313396,535.89746,768.3883,796.99634,821.5751,765.9707,-0.78985595703125,-0.49468994140625,0.215576171875,3.117828369140625,-2.79632568359375,2.75146484375,1,1.0,1.0,1.0,1.0,70.00
